feature,motif,motif_alt,width,top_mean,top_max,bg_mean,diff,p,q,jaspar_q,planttfdb_gene,planttfdb_family
6049,MA1219.3,ERF011,7,7.847003936767578,13.385568618774414,6.4455790519714355,1.4014248847961426,7.782765896990895e-05,0.0442244226852541,0.0442244226852541,,ERF
6083,MA2448.1,SPL5D,14,3.78445029258728,10.942036628723145,2.457129716873169,1.327320575714111,0.0007131870370358,0.1508184496008329,0.1508184496008329,,SBP
6137,MA1695.2,ARF36,12,7.043677806854248,14.962028503417969,5.82611608505249,1.2175617218017578,0.0006032741512171,0.1377064682530098,0.1377064682530098,,
6166,MA1402.1,BPC6,21,5.733081817626953,29.74378204345703,1.0449917316436768,4.6880903244018555,4.224842268740758e-05,0.0297463384227665,0.0297463384227665,,BBR-BPC
6240,MA2024.2,MYB63,11,8.708126068115234,16.420616149902344,7.599618911743164,1.1085071563720703,0.002991393674165,0.2850913860737372,0.2850913860737372,,MYB
6370,MA2418.1,IG1,9,7.8332953453063965,15.944165229797363,5.509018421173096,2.324276924133301,5.380815764510771e-06,0.0093043131300873,0.0093043131300873,,
6386,MA2045.2,NAC031,19,8.418529510498047,16.913436889648438,6.695103645324707,1.7234258651733398,0.000220263536903,0.0809444676586793,0.0809444676586793,,NAC
6418,MA1797.1,RAV2,8,9.3533353805542,14.286747932434082,8.260808944702148,1.0925264358520508,0.0154586806893348,0.5203001962329906,0.5203001962329906,,
6550,MA1067.1,TCP5,8,4.423006534576416,15.482037544250488,2.4405908584594727,1.9824156761169431,0.0004142176767345,0.1138038326864553,0.1138038326864553,,
6636,MA1803.2,VIP1,10,7.609902858734131,14.229113578796388,5.499288082122803,2.110614776611328,2.295854210387915e-05,0.0203094795534315,0.0203094795534315,,
6710,MA1354.1,AT4G12670,29,-13.20718002319336,23.94603729248047,-17.452245712280273,4.245065689086914,0.0001331064122496,0.0594972963304202,0.0594972963304202,,
6858,MA0584.2,SEP1,13,9.780146598815918,15.880548477172852,8.446359634399414,1.333786964416504,0.0011868569999933,0.1960505919961613,0.1960505919961613,,
6964,MA1054.2,ARALYDRAFT_897773,9,7.152221202850342,15.283028602600098,5.770850658416748,1.3813705444335938,0.0003236729826312,0.100398532946823,0.100398532946823,,
6977,MA1789.1,NAC071,15,9.426441192626951,15.623332977294922,7.827690124511719,1.5987510681152344,0.0003785821900237,0.1091021466476516,0.1091021466476516,,NAC
6980,MA1815.2,GRF4,8,9.27928352355957,14.563743591308594,7.58900260925293,1.6902809143066406,7.439616183546605e-06,0.0109552884654055,0.0109552884654055,,GRF
7061,MA1695.2,ARF36,12,6.828783988952637,13.706949234008787,5.82611608505249,1.0026679039001465,0.0042845541611313,0.323692928465483,0.323692928465483,,
7063,MA1086.2,WRKY43,6,9.178890228271484,9.795639038085938,8.619662284851074,0.5592279434204102,1.522032471257262e-05,0.0164941083054886,0.0164941083054886,,WRKY
7064,MA1299.2,WRKY17,10,8.74090576171875,15.928088188171388,7.495606422424316,1.2452993392944336,0.010059236548841,0.4416116390738231,0.4416116390738231,,WRKY
7065,MA1161.1,TSO1,15,12.77158546447754,20.13628387451172,10.127226829528809,2.6443586349487305,4.354905740910908e-06,0.0080363044916835,0.0080363044916835,,
7108,MA2362.1,TEIL,8,9.989742279052734,12.503535270690918,9.264946937561035,0.7247953414916992,0.000174825778231,0.0695710417351768,0.0695710417351768,,
7140,MA2420.1,SBP6,8,9.985111236572266,14.824698448181152,9.02319049835205,0.9619207382202148,0.0048757749609649,0.339399494421306,0.339399494421306,,
7200,MA0978.1,DREB1E,8,6.059238910675049,15.235946655273438,4.717734336853027,1.3415045738220217,0.0020488512236624,0.2452032587660307,0.2452032587660307,,
7213,MA1354.1,AT4G12670,29,-13.413884162902832,5.1394548416137695,-17.452245712280273,4.038361549377441,3.231857408536598e-05,0.0257146428173282,0.0257146428173282,,
7235,MA1328.1,ZHD9,15,11.746230125427246,17.259445190429688,10.172255516052246,1.573974609375,0.000546685711015,0.1309767849306808,0.1309767849306808,,HD-ZIP
7286,MA1294.2,MYB62,9,9.71957778930664,13.505159378051758,8.710418701171875,1.0091590881347656,0.0009577512391842,0.1749598519387337,0.1749598519387337,,MYB
7292,MA0564.2,ABI3,6,7.441805839538574,11.297640800476074,6.466146469116211,0.9756593704223632,0.0013822264736518,0.2092838203052765,0.2092838203052765,,
7311,MA1312.2,WRKY47,9,8.952716827392578,15.09657859802246,7.406155109405518,1.5465617179870603,0.0005749396514147,0.1345425637758358,0.1345425637758358,,WRKY
7321,MA1768.2,MYB30,12,9.815762519836426,15.83122444152832,9.013853073120115,0.8019094467163086,0.0060562598519027,0.3675769737281034,0.3675769737281034,,MYB
7363,MA1404.1,BPC1,24,11.764130592346191,43.23699188232422,3.043351650238037,8.720779418945312,2.383158289376297e-06,0.0058727829273915,0.0058727829273915,,BBR-BPC
7390,MA1773.2,MYB51,11,10.19154167175293,14.88821792602539,8.683095932006836,1.5084457397460938,0.0001343173498753,0.0595168897825383,0.0595168897825383,,MYB
7439,MA1748.2,DREB1F,6,8.431936264038086,10.811126708984377,7.027339935302734,1.4045963287353516,9.605209197616205e-05,0.0498248068866861,0.0498248068866861,,
7480,MA1734.1,AT1G19040,16,6.095775127410889,13.683794021606444,4.513911724090576,1.5818634033203125,0.0019340503495186,0.2401404418554013,0.2401404418554013,AT1G19040,NAC
7491,MA2059.1,PK05432.1,6,8.817599296569824,9.457794189453123,8.579784393310547,0.2378149032592773,0.0040902942419052,0.3196783363819122,0.3196783363819122,,
7572,MA1292.2,MYB27,12,5.852919101715088,17.21923828125,4.342872142791748,1.5100469589233398,0.0070222890935838,0.3893211239900122,0.3893211239900122,,MYB
7603,MA1404.1,BPC1,24,7.141738414764404,29.260639190673828,3.043351650238037,4.098386764526367,1.9346947738085873e-05,0.0181801084776176,0.0181801084776176,,BBR-BPC
7652,MA1020.1,GT-1,8,9.323456764221191,14.343488693237305,7.947624206542969,1.3758325576782229,0.0002292466524522,0.0827549574995881,0.0827549574995881,,
7662,MA1222.1,ERF014,15,7.094907760620117,16.058265686035156,4.849855899810791,2.245051860809326,0.0001507923589088,0.0631132663370463,0.0631132663370463,,ERF
7756,MA1062.3,TCP15,11,3.570150375366211,19.171785354614254,2.216891050338745,1.3532593250274658,0.0075400886125862,0.399504612971606,0.399504612971606,,
7757,MA2439.1,SPL2A,13,2.564521074295044,12.231943130493164,1.4074865579605105,1.1570345163345337,0.0050578378140926,0.3442694002546143,0.3442694002546143,,SBP
7767,MA2454.1,SPL8D1,10,9.836747169494627,13.26958465576172,8.837385177612305,0.9993619918823242,0.0002152601955458,0.080357524793965,0.080357524793965,,SBP
7981,MA1356.1,TRP2,21,2.8170394897460938,12.161842346191406,-0.4776671528816223,3.2947065830230713,7.430181085510412e-06,0.0109552884654055,0.0109552884654055,,
8082,MA2368.1,WRKY51,6,8.58273696899414,9.07622241973877,8.13502311706543,0.4477138519287109,0.0002124184829881,0.0797808143726845,0.0797808143726845,,WRKY
8083,MA1086.2,WRKY43,6,8.957172393798828,9.795639038085938,8.619662284851074,0.3375101089477539,0.0015934401890262,0.2224451021543111,0.2224451021543111,,WRKY
8089,MA1281.2,DOF5.1,19,15.985886573791504,25.152658462524418,13.389892578125,2.595993995666504,1.5435480236192234e-05,0.0164941083054886,0.0164941083054886,,Dof
8111,MA2419.1,UB3,10,10.057817459106444,15.586047172546388,9.044516563415527,1.013300895690918,0.0007992681348696,0.1604764373380106,0.1604764373380106,,
8176,MA2068.1,PK10344.1,8,5.964442253112793,15.08591365814209,3.512883186340332,2.451559066772461,9.253218013327567e-05,0.0486931296073439,0.0486931296073439,,
8186,MA0934.1,AHL25,8,10.747954368591309,12.724316596984863,9.511049270629885,1.2369050979614258,2.114261224051006e-05,0.0192677013437101,0.0192677013437101,,AT-hook
8200,MA1294.2,MYB62,9,9.739334106445312,13.505159378051758,8.710418701171875,1.0289154052734375,0.0008626875933259,0.1675374542027592,0.1675374542027592,,MYB
8210,MA1409.2,OsRR22,9,9.160599708557127,14.70713233947754,8.175909042358398,0.9846906661987304,0.0009133413550443,0.1717888843703353,0.1717888843703353,,
8219,MA1046.1,NTL9,9,7.342706680297852,17.720956802368164,6.039104461669922,1.3036022186279297,0.0024408902972936,0.2661286712399185,0.2661286712399185,,NAC
8264,MA2449.1,SPL6A,11,6.492748260498047,11.652265548706056,5.382084369659424,1.110663890838623,0.000624320236966,0.1406467698015787,0.1406467698015787,,SBP
8292,MA2018.2,NAC69,8,9.952794075012209,14.505281448364258,9.101751327514648,0.8510427474975586,0.0020150819327682,0.2435432549467261,0.2435432549467261,,NAC
8301,MA1030.2,P0510F09.23,7,9.441817283630373,10.529123306274414,8.70754337310791,0.7342739105224609,0.001625403179787,0.2246186714619398,0.2246186714619398,,
8306,MA1354.1,AT4G12670,29,-11.373614311218262,45.39691162109375,-17.452245712280273,6.078631401062012,0.0046002026647329,0.3323214232527118,0.3323214232527118,,
8346,MA1392.3,MYB98,8,7.588603973388672,13.879738807678224,6.603697299957275,0.9849066734313964,0.0066585205495357,0.3815997216667742,0.3815997216667742,,MYB
8396,MA1170.2,MYB118,12,7.535528659820557,16.15593719482422,5.747767448425293,1.7877612113952637,0.0004562567628454,0.1193781237564183,0.1193781237564183,,MYB
8415,MA1744.2,BZIP30,9,8.637187957763672,13.303885459899902,7.9438557624816895,0.6933321952819824,0.0018576954025775,0.2355262963174562,0.2355262963174562,,
8450,MA2021.2,LBD13,8,8.767607688903809,12.303436279296877,7.530426502227783,1.2371811866760254,0.0003992232668679,0.1122160635510903,0.1122160635510903,,
8506,MA1046.1,NTL9,9,7.235279560089111,11.255707740783691,6.039104461669922,1.1961750984191897,0.0066266930662095,0.3810080215117635,0.3810080215117635,,NAC
8573,MA1291.1,TCP7,11,3.207111120223999,18.82518768310547,1.420984387397766,1.786126732826233,0.002781179966405,0.2789059905064798,0.2789059905064798,,
8609,MA2032.2,TRB1,9,10.209491729736328,15.85854434967041,9.172778129577637,1.0367136001586914,0.0027940790168941,0.2795236464705574,0.2795236464705574,,
8630,MA1046.1,NTL9,9,7.824117660522461,17.720956802368164,6.039104461669922,1.785013198852539,0.0003087155637331,0.0980807170258105,0.0980807170258105,,NAC
8715,MA1092.2,WRKY63,6,8.901999473571777,11.700323104858398,7.816532611846924,1.0854668617248535,0.0076411846093833,0.4009878494493867,0.4009878494493867,,WRKY
8781,MA1092.2,WRKY63,6,9.182928085327148,11.700323104858398,7.816532611846924,1.3663954734802246,0.0016296403482556,0.2247619326691808,0.2247619326691808,,WRKY
8872,MA0581.2,LEC2,6,8.7022705078125,11.244871139526367,6.89823579788208,1.80403470993042,0.0002215498680016,0.0809444676586793,0.0809444676586793,,B3
8927,MA1092.2,WRKY63,6,9.274593353271484,11.700323104858398,7.816532611846924,1.4580607414245603,0.0002832222380675,0.0932081362228759,0.0932081362228759,,WRKY
8963,MA1426.2,MYB124,7,7.006657600402832,10.987927436828612,6.39945125579834,0.6072063446044922,0.0111910095438361,0.4603353440361816,0.4603353440361816,,MYB
8986,MA1734.1,AT1G19040,16,6.106062412261963,20.362226486206055,4.513911724090576,1.5921506881713867,0.0037995122838765,0.3109394159797302,0.3109394159797302,AT1G19040,NAC
8994,MA2043.2,NAC004,7,11.45040798187256,13.057305335998535,10.435553550720217,1.0148544311523438,0.0001407623203704,0.0608123441314039,0.0608123441314039,,NAC
9043,MA2015.2,NAC002,8,8.852334976196289,14.24921703338623,7.976841449737549,0.8754935264587402,0.0027937025297433,0.2795236464705574,0.2795236464705574,,NAC
9046,MA1282.2,TCP13,11,3.3689217567443848,14.741997718811035,0.574913501739502,2.794008255004883,1.6343950846930966e-05,0.0169526058725826,0.0169526058725826,,
9077,MA1294.2,MYB62,9,9.71957778930664,13.505159378051758,8.710418701171875,1.0091590881347656,0.0009577512391842,0.1749598519387337,0.1749598519387337,,MYB
9112,MA2392.1,GRMZM2G135447,7,9.376455307006836,11.373798370361328,8.500006675720215,0.8764486312866211,0.0003325185971334,0.1017785059667047,0.1017785059667047,,
9129,MA2411.1,ZmbZIP57,10,9.78725242614746,15.255712509155272,8.65365219116211,1.1336002349853516,0.0017344414955005,0.2302735685340142,0.2302735685340142,,
9138,MA1734.1,AT1G19040,16,6.158702850341797,15.532504081726074,4.513911724090576,1.6447911262512207,0.0043377326801419,0.3248828905093115,0.3248828905093115,AT1G19040,NAC
9180,MA1054.2,ARALYDRAFT_897773,9,6.998020172119141,15.283028602600098,5.770850658416748,1.2271695137023926,0.0007108105928637,0.1508184496008329,0.1508184496008329,,
9198,MA2015.2,NAC002,8,8.909075736999512,14.24921703338623,7.976841449737549,0.9322342872619628,0.0003383411676622,0.1032499618194739,0.1032499618194739,,NAC
9235,MA1089.2,WRKY57,6,9.56161403656006,10.11983871459961,8.98685073852539,0.574763298034668,0.0012100841850042,0.1977331769646997,0.1977331769646997,,WRKY
9253,MA1257.2,ERF9,19,7.467526912689209,20.863924026489254,5.170653343200684,2.2968735694885254,0.0003106617659796,0.0983287240944614,0.0983287240944614,,ERF
9288,MA2366.1,VOZ2,4,6.957639217376709,7.124719142913818,6.737390518188477,0.2202486991882324,0.0013921991921961,0.2105298089639108,0.2105298089639108,,
9310,MA2005.2,NAC016,15,7.648276805877685,15.372294425964355,5.160761833190918,2.4875149726867676,9.914248948916791e-06,0.0133016173397966,0.0133016173397966,,NAC
9429,MA1404.1,BPC1,24,7.985028266906738,33.34980392456055,3.043351650238037,4.941676616668701,0.0004764735640492,0.1219373964138494,0.1219373964138494,,BBR-BPC
9491,MA2052.2,ZAT6,8,10.922659873962402,14.611624717712402,9.876296043395996,1.0463638305664062,0.0002665710926521,0.0895367439158496,0.0895367439158496,,
9494,MA2029.2,MYB88,9,6.595506191253662,13.7467041015625,5.055363178253174,1.5401430130004885,0.0006681657978333,0.1460289956350722,0.1460289956350722,,MYB
9549,MA0932.1,AHL12,8,10.191179275512695,11.512638092041016,9.531728744506836,0.6594505310058594,0.0016959295608103,0.2279183138371795,0.2279183138371795,,AT-hook
9562,MA1404.1,BPC1,24,9.289254188537598,35.74781036376953,3.043351650238037,6.2459025382995605,9.09810569282854e-06,0.0126275432460809,0.0126275432460809,,BBR-BPC
9604,MA1767.2,MYB23,6,11.054078102111816,11.191122055053713,9.919357299804688,1.134720802307129,6.672869494650513e-05,0.0394406298168765,0.0394406298168765,,MYB
9640,MA1294.2,MYB62,9,9.61142921447754,13.931384086608888,8.710418701171875,0.901010513305664,0.0041787498630583,0.3220795045458802,0.3220795045458802,,MYB
9940,MA1776.2,MYB67,8,9.838678359985352,13.387612342834473,8.442787170410156,1.395891189575195,0.0004724035097751,0.1212690621191352,0.1212690621191352,,MYB
10036,MA2452.1,SPL8A,9,8.745950698852539,16.10370445251465,7.699938297271728,1.0460124015808103,0.0023242791648954,0.2597472521621684,0.2597472521621684,,SBP
10066,MA1091.1,WRKY62,8,8.985200881958008,14.52709674835205,7.145734786987305,1.8394660949707031,0.0001974841870833,0.0762163746081807,0.0762163746081807,,WRKY
10071,MA1092.2,WRKY63,6,9.088388442993164,11.700323104858398,7.816532611846924,1.2718558311462402,0.0019207197474315,0.2393466558331917,0.2393466558331917,,WRKY
10081,MA0581.2,LEC2,6,8.07317066192627,11.244871139526367,6.89823579788208,1.1749348640441897,0.0072865919210016,0.3947066498585872,0.3947066498585872,,B3
10116,MA2408.1,BAD1,12,2.292402744293213,11.91012954711914,0.2504527866840362,2.041949987411499,8.077606617007405e-05,0.0448066714038998,0.0448066714038998,,
10165,MA1062.3,TCP15,11,4.169557094573975,19.171785354614254,2.216891050338745,1.9526660442352295,0.0002122730656992,0.0797808143726845,0.0797808143726845,,
10184,MA1159.2,SGR5,13,12.199013710021973,17.762680053710938,10.57185173034668,1.627161979675293,0.0002459390670992,0.0853616619495627,0.0853616619495627,,
10216,MA0565.3,FUS3,7,7.492778778076172,13.831615447998049,6.267855167388916,1.224923610687256,0.0064233690500259,0.3760364652063717,0.3760364652063717,,
10299,MA1681.2,SRM1,9,10.79829216003418,15.339802742004396,9.269872665405272,1.5284194946289062,3.718913285410963e-05,0.0277196777292206,0.0277196777292206,,
10351,MA1024.2,HAT1,8,10.944628715515137,13.87102222442627,9.79753875732422,1.147089958190918,0.0026304540224373,0.2745816299660403,0.2745816299660403,,
10365,MA1810.2,GLYMA-08G357600,9,8.469342231750488,14.330734252929688,7.357784748077393,1.1115574836730957,0.0002550064236856,0.0872295344477287,0.0872295344477287,,
10397,MA2043.2,NAC004,7,11.129253387451172,13.057305335998535,10.435553550720217,0.693699836730957,0.011220458894968,0.4608402760433299,0.4608402760433299,,NAC
10411,MA2446.1,SPL5A,13,4.906350612640381,10.54886531829834,3.073164224624634,1.833186388015747,2.718290659231571e-07,0.0016832492159087,0.0016832492159087,,SBP
10437,MA1354.1,AT4G12670,29,-14.648392677307127,8.65555191040039,-17.452245712280273,2.8038530349731445,0.0088321957737207,0.4209553783725288,0.4209553783725288,,
10465,MA1759.2,HSFA4A,14,9.61501693725586,18.909473419189453,8.172707557678223,1.4423093795776367,0.0001637802779441,0.0667069220108173,0.0667069220108173,,
10479,MA2052.2,ZAT6,8,11.106179237365724,14.611624717712402,9.876296043395996,1.2298831939697266,1.848944157245569e-05,0.0178016269716004,0.0178016269716004,,
10509,MA1403.1,BPC5,30,-18.596715927124023,58.6850700378418,-35.49623107910156,16.89951515197754,4.5709200313659437e-10,1.5769674108212506e-05,1.5769674108212506e-05,,BBR-BPC
10552,MA1734.1,AT1G19040,16,6.306408882141113,15.383333206176758,4.513911724090576,1.792497158050537,0.0008810121798887,0.169263676565745,0.169263676565745,AT1G19040,NAC
10621,MA1324.1,GATA20,8,8.48060131072998,14.51152229309082,7.161594867706299,1.3190064430236816,0.0035088446456938,0.3026331075733499,0.3026331075733499,,
10625,MA2411.1,ZmbZIP57,10,9.984031677246094,17.888229370117188,8.65365219116211,1.3303794860839844,0.0005484508583322,0.1312694571726762,0.1312694571726762,,
10627,MA1196.2,AT5G05790,14,11.959161758422852,16.934986114501953,10.618331909179688,1.340829849243164,0.0004717333940789,0.1212690621191352,0.1212690621191352,AT5G05790,MYB
10637,MA0034.2,Gam1,8,9.343790054321287,12.035465240478516,8.772758483886719,0.5710315704345703,0.0060019339434802,0.3670466060649484,0.3670466060649484,,
10680,MA2433.1,SPL15D,10,6.984065055847168,14.92185115814209,5.938663005828857,1.0454020500183103,0.0009371154010295,0.1734258077139484,0.1734258077139484,,SBP
10842,MA2017.2,JUB1,7,8.94946002960205,12.589529991149902,6.567045211791992,2.3824148178100586,2.1802621930078203e-09,5.265333196113886e-05,5.265333196113886e-05,,NAC
10843,MA1356.1,TRP2,21,3.094510078430176,20.54797744750977,-0.4776671528816223,3.5721771717071533,0.0001350528182229,0.0595168897825383,0.0595168897825383,,
10864,MA1092.2,WRKY63,6,9.2007417678833,11.700323104858398,7.816532611846924,1.384209156036377,0.0005098983529023,0.1265575048570661,0.1265575048570661,,WRKY
10878,MA2441.1,SPL3A,12,6.765584945678711,10.15500259399414,5.9585185050964355,0.8070664405822754,0.0031572566367685,0.2911023671244915,0.2911023671244915,,SBP
10897,MA1354.1,AT4G12670,29,-13.063956260681152,44.14851760864258,-17.452245712280273,4.388289451599121,0.0019775442779064,0.2418111104376708,0.2418111104376708,,
10954,MA2017.2,JUB1,7,8.724037170410156,12.589529991149902,6.567045211791992,2.156991958618164,1.3678695154339948e-07,0.001032314024929,0.001032314024929,,NAC
10983,MA2447.1,SPL5B,7,8.927188873291016,13.124711036682127,6.372147560119629,2.5550413131713867,0.000111501693027,0.0530948861363439,0.0530948861363439,,SBP
11096,MA1400.2,AT1G19000,13,9.504581451416016,15.772256851196287,8.20058822631836,1.3039932250976562,0.000399609998567,0.1122160635510903,0.1122160635510903,AT1G19000,MYB_related
11118,MA1086.2,WRKY43,6,9.045055389404297,9.795639038085938,8.619662284851074,0.4253931045532226,0.0010766973719,0.186663614726396,0.186663614726396,,WRKY
11119,MA2030.2,MYB96,11,10.076452255249023,15.732500076293944,8.256855010986328,1.819597244262695,1.6376798157580197e-05,0.0169526058725826,0.0169526058725826,,MYB
11123,MA1815.2,GRF4,8,8.881156921386719,14.563743591308594,7.58900260925293,1.292154312133789,0.0010291170328855,0.181941261670469,0.181941261670469,,GRF
11187,MA2443.1,SPL3D,13,4.454614162445068,17.335060119628906,2.97943377494812,1.4751803874969482,0.0006816096138209,0.1471034153152367,0.1471034153152367,,SBP
11197,MA0555.2,SVP,16,11.059103965759276,15.980356216430664,9.892203330993652,1.166900634765625,0.0007643135613761,0.1568238955584949,0.1568238955584949,,
11219,MA1742.2,BZIP18,10,8.214183807373047,15.958587646484377,6.268093585968018,1.9460902214050293,0.0002070894552161,0.0785119363182265,0.0785119363182265,,
11223,MA0581.2,LEC2,6,8.035204887390137,11.244871139526367,6.89823579788208,1.1369690895080566,0.0051935291849076,0.3467617633826938,0.3467617633826938,,B3
11303,MA2374.1,AHL13,8,11.128745079040527,12.574155807495115,10.295896530151367,0.8328485488891602,5.54175567231141e-05,0.0355939892250852,0.0355939892250852,,AT-hook
11411,MA1320.2,SPL15,8,5.073669910430908,15.27682399749756,3.4798262119293213,1.593843698501587,0.000919290469028,0.1724096036923583,0.1724096036923583,,SBP
11468,MA1678.3,NTL8,8,12.001653671264648,14.60810375213623,10.73943328857422,1.2622203826904297,8.013402293727268e-06,0.0114820351301156,0.0114820351301156,,NAC
11512,MA1775.2,MYB61,8,9.66342830657959,12.97939682006836,8.540273666381836,1.123154640197754,0.0026092992629855,0.2739764226134866,0.2739764226134866,,MYB
11526,MA1691.2,ARF27,8,9.228652954101562,14.42937469482422,8.314800262451172,0.9138526916503906,0.0011122844880446,0.1897010620499929,0.1897010620499929,,
11562,MA2410.1,ZmbZIP54,8,7.625364780426025,14.738761901855469,6.559193134307861,1.066171646118164,0.0026544753927737,0.2757229278945634,0.2757229278945634,,
11640,MA2029.2,MYB88,9,6.961371421813965,13.174087524414062,5.055363178253174,1.906008243560791,3.255054252804257e-05,0.0257146428173282,0.0257146428173282,,MYB
11664,MA1343.2,BZIP52,8,8.430551528930664,13.502045631408691,6.848265171051025,1.582286357879639,0.0001570245221955,0.0648229437781712,0.0648229437781712,,
11671,MA2018.2,NAC69,8,10.035319328308104,14.505281448364258,9.101751327514648,0.933568000793457,0.0007717471453361,0.1576793025369486,0.1576793025369486,,NAC
11678,MA2446.1,SPL5A,13,3.999390602111816,12.219362258911133,3.073164224624634,0.9262263774871826,0.0029999639373272,0.2856111923209914,0.2856111923209914,,SBP
11785,MA1400.2,AT1G19000,13,9.29485321044922,17.063980102539062,8.20058822631836,1.0942649841308594,0.0039335824549198,0.3153861638954805,0.3153861638954805,AT1G19000,MYB_related
11823,MA1403.1,BPC5,30,-18.2330322265625,53.808876037597656,-35.49623107910156,17.263198852539062,9.538317691237808e-09,0.0001645359801738,0.0001645359801738,,BBR-BPC
11833,MA1690.2,ARF25,12,7.741821765899658,13.620357513427734,6.538341045379639,1.2034807205200195,0.0011118968250229,0.1897010620499929,0.1897010620499929,,
11880,MA1312.2,WRKY47,9,8.858797073364258,15.09657859802246,7.406155109405518,1.4526419639587402,0.0003639526839833,0.1073642473411149,0.1073642473411149,,WRKY
11884,MA1733.2,ASR3,9,9.73726749420166,13.260799407958984,8.954421043395996,0.7828464508056641,0.0013710324419662,0.2087890016661735,0.2087890016661735,,
11903,MA2441.1,SPL3A,12,7.42434024810791,15.333910942077637,5.9585185050964355,1.4658217430114746,0.0004098361823707,0.113373926738309,0.113373926738309,,SBP
11918,MA1384.1,PHL7,13,9.300963401794434,19.65265464782715,7.536696910858154,1.7642664909362793,0.0003585807571653,0.1065156861690364,0.1065156861690364,,
12011,MA1354.1,AT4G12670,29,-13.19719123840332,46.94255828857422,-17.452245712280273,4.255054473876953,0.0003955882857553,0.1116058072545805,0.1116058072545805,,
12019,MA1831.2,Zm00001d031796,10,7.934049606323242,14.301199913024902,5.573489189147949,2.360560417175293,7.960973675835703e-07,0.0033729388468672,0.0033729388468672,,
12044,MA1398.3,KUA1,8,9.845171928405762,14.082117080688477,8.915289878845215,0.9298820495605468,0.0028048362582921,0.2798276338576255,0.2798276338576255,,
12140,MA1402.1,BPC6,21,9.79523468017578,38.259864807128906,1.0449917316436768,8.750243186950684,5.547286718865507e-07,0.002679339485212,0.002679339485212,,BBR-BPC
12148,MA1815.2,GRF4,8,9.357858657836914,14.563743591308594,7.58900260925293,1.7688560485839844,0.0002038558741332,0.0775294387451827,0.0775294387451827,,GRF
12172,MA1819.2,Zm00001d005892,8,8.053411483764648,14.69931411743164,4.878450393676758,3.17496109008789,4.959091270961835e-08,0.0005988102709686,0.0005988102709686,,
12219,MA1789.1,NAC071,15,9.385381698608398,16.569931030273438,7.827690124511719,1.5576915740966797,0.0018168679671362,0.2336760033695652,0.2336760033695652,,NAC
